run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__no_shift__s0,lichess_top3_all_policies,inr_transformer_history_conditioned,no_shift,0,0.5156576200417536,0.5156576200417536,0.4439805149617258,0.8872651356993737,nan,,,,,,,,,6710,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__generalization__s1,lichess_top3_all_policies,inr_diffusion_history_conditioned,generalization,1,0.4495476687543493,0.4495476687543493,0.35768963117606123,0.8782185107863605,nan,,,,,,,,,2875,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__conflation__s0,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,conflation,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__conflation__s1,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__generalization__s0,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,generalization,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__specialization__s0,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,specialization,0,0.7777777777777778,0.7777777777777778,0.8333333333333334,1.0,nan,,,,,,,,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__no_shift__s1,lichess_top3_all_policies,cvae,no_shift,1,0.592205984690327,0.592205984690327,0.6325678496868476,0.9324982602644398,nan,,,,,,,,,6710,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__specialization__s1,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,specialization,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__generalization__s1,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,generalization,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__new_policy__s0,lichess_top3_all_policies,inr_transformer_history_conditioned,new_policy,0,0.4572025052192067,0.682952182952183,0.4112734864300626,0.6256089074460682,6.543281555175781,,,,,,,,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__no_shift__s0,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,no_shift,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
