run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_state_resampled_v2_humanoid,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,1.0,1.0,nan,0.3347240686416626,0.30980833902272326,0.07196337729692459,0.5785534276466285,,,1.0,1.080423043800354,358,58,58,19
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_walker2d__inr_transformer_fitted_latent__generalization__s0,custom_mujoco_state_resampled_v2_walker2d,inr_transformer_fitted_latent,generalization,0,1.0,1.0,1.0,1.0,nan,0.9355031251907349,1.1824946721110083,0.7536072731018066,0.9672141051446339,,,1.0,0.7911267147789002,180,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_hopper__inr_transformer_history_conditioned__novel_generalization__s0,custom_mujoco_state_resampled_v2_hopper,inr_transformer_history_conditioned,novel_generalization,0,0.5982905982905983,0.8974358974358975,0.9914529914529915,0.9914529914529915,1.8987722396850586,1.3585546016693115,1.6458712716979198,1.0350228548049927,1.1655705048041116,,,1.0,0.8254318700561524,180,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_walker2d__cvae__generalization__s0,custom_mujoco_state_resampled_v2_walker2d,cvae,generalization,0,1.0,1.0,1.0,1.0,nan,0.6274504065513611,0.793109870808392,0.48632684350013733,0.7921176721620097,,,1.0,0.7911267147789002,180,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_walker2d__inr_transformer_fitted_latent__single_shift__s0,custom_mujoco_state_resampled_v2_walker2d,inr_transformer_fitted_latent,single_shift,0,1.0,1.0,1.0,1.0,nan,0.7142370939254761,0.642442501990306,0.49734973907470703,0.8451254900459908,,,1.0,1.1117525563964843,358,58,58,19
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_ant__inr_diffusion_history_conditioned__new_policy__s1,custom_mujoco_state_resampled_v2_ant,inr_diffusion_history_conditioned,new_policy,1,0.6666666666666666,1.0,1.0,1.0,0.2288830578327179,0.7454339265823364,0.714445327513806,0.15207991003990173,0.8633851554099923,,,1.0,1.0433743463287353,358,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_ant__inr_transformer_fitted_latent__novel_generalization__s0,custom_mujoco_state_resampled_v2_ant,inr_transformer_fitted_latent,novel_generalization,0,0.6666666666666666,1.0,1.0,1.0,0.01534627377986908,0.9355980157852173,1.0227547276327698,0.6948549747467041,0.9672631574629612,,,1.0,0.914782391620636,180,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_ant__inr_transformer_fitted_latent__new_policy__s0,custom_mujoco_state_resampled_v2_ant,inr_transformer_fitted_latent,new_policy,0,0.6666666666666666,1.0,0.9914529914529915,0.9914529914529915,0.00470780860632658,0.828542947769165,0.7954253475666315,0.37077802419662476,0.9102433453583525,,,1.0,1.0416350827941894,358,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_halfcheetah__inr_transformer_fitted_latent__no_shift__s1,custom_mujoco_state_resampled_v2_halfcheetah,inr_transformer_fitted_latent,no_shift,1,1.0,1.0,1.0,1.0,nan,0.3324689269065857,0.33563102827227426,0.3152000606060028,0.576601185314933,,,1.0,0.9905786381492615,358,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_state_resampled_v2_humanoid,inr_transformer_history_conditioned,specialization,0,1.0,1.0,1.0,1.0,nan,0.746931791305542,0.6225892590920492,0.620697021484375,0.8642521572466811,,,1.0,1.1997184024581908,358,38,38,38
