run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_history_conditioned,single_shift,1,1.0,1.0,nan,0.19896352291107178,0.17859620836374107,0.00015654329035896808,0.4460532736244313,,,1.0,1.1140411363372802,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_history_conditioned__no_shift__s1,custom_mujoco_action_resampled_v2_hopper,inr_transformer_history_conditioned,no_shift,1,1.0,1.0,nan,0.004545802250504494,0.004498883610123373,0.0008340163039974868,0.06742256484667795,,,1.0,1.010428951812744,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_fitted_latent__generalization__s1,custom_mujoco_action_resampled_v2_ant,inr_transformer_fitted_latent,generalization,1,1.0,1.0,nan,0.4279794991016388,0.926918508409055,0.3664295971393585,0.65420142089546,,,1.0,0.4617228971252441,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__cvae__generalization__s0,custom_mujoco_action_resampled_v2_ant,cvae,generalization,0,0.8205128205128205,0.8205128205128205,nan,0.41938135027885437,0.9025481213063071,0.33478420972824097,0.6475965953267933,,,1.0,0.4646637008914947,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,single_shift,0,1.0,1.0,nan,0.4639531075954437,0.4580052372785627,0.25279995799064636,0.6811410335572536,,,1.0,1.0129864679107665,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__new_policy__s1,custom_mujoco_action_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,new_policy,1,0.6666666666666666,1.0,0.0937078595161438,0.4318116009235382,0.4155380652958921,0.19537894427776337,0.6571237333436818,,,1.0,1.0391625629196166,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_history_conditioned__novel_generalization__s1,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_history_conditioned,novel_generalization,1,0.6666666666666666,1.0,0.2056397646665573,0.5971672534942627,0.7220741541096342,0.5046484470367432,0.772765975890672,,,1.0,0.8270165191421509,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_history_conditioned,generalization,0,0.7435897435897436,0.7435897435897436,nan,0.7828006148338318,0.8334176395110601,0.558838427066803,0.8847602018817482,,,1.0,0.939265714717865,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__cvae__specialization__s0,custom_mujoco_action_resampled_v2_walker2d,cvae,specialization,0,1.0,1.0,nan,0.8731210827827454,0.7452485756336762,0.5986440181732178,0.9344094834614776,,,1.0,1.1715836988220214,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__cvae__conflation__s0,custom_mujoco_action_resampled_v2_humanoid,cvae,conflation,0,1.0,1.0,nan,0.008041750639677048,0.008094836694641592,0.005380584392696619,0.0896758085532383,,,1.0,0.9934419856796265,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__cvae__specialization__s0,custom_mujoco_action_resampled_v2_hopper,cvae,specialization,0,1.0,1.0,nan,0.7089855074882507,0.7049237177566572,0.40247049927711487,0.8420127715707468,,,1.0,1.0057620273361205,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_history_conditioned__conflation__s0,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_history_conditioned,conflation,0,1.0,1.0,nan,0.0002866977301891893,0.0002885903095720841,0.0001871896965894848,0.01693215078450429,,,1.0,0.9934419856796265,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__cvae__specialization__s1,custom_mujoco_action_resampled_v2_hopper,cvae,specialization,1,1.0,1.0,nan,0.839697003364563,0.841455738209422,0.4443490207195282,0.9163498258659534,,,1.0,0.997909890247345,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_transformer_fitted_latent__specialization__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_transformer_fitted_latent,specialization,0,1.0,1.0,nan,0.719680666923523,0.7693346585241894,0.724606454372406,0.848339947735295,,,1.0,0.9354585276374817,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_history_conditioned,specialization,0,1.0,1.0,nan,0.7633335590362549,0.6515399282217352,0.6129589080810547,0.8736896239719543,,,1.0,1.1715836988220214,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_history_conditioned__specialization__s1,custom_mujoco_action_resampled_v2_ant,inr_transformer_history_conditioned,specialization,1,1.0,1.0,nan,1.7155678272247314,0.735060326730732,1.3310678005218506,1.3097968648705536,,,1.0,2.333914326263428,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_history_conditioned__conflation__s0,custom_mujoco_action_resampled_v2_ant,inr_transformer_history_conditioned,conflation,0,1.0,1.0,nan,0.0008354521705769002,0.000835550193331551,0.0002116319228662178,0.028904189498702437,,,1.0,0.9998826847801209,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__cvae__novel_generalization__s0,custom_mujoco_action_resampled_v2_ant,cvae,novel_generalization,0,0.5470085470085471,0.8205128205128205,1.9946343898773193,0.6469601988792419,1.1975443675301645,0.5019885897636414,0.804338360939749,,,1.0,0.5402390228042603,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__cvae__generalization__s1,custom_mujoco_action_resampled_v2_halfcheetah,cvae,generalization,1,0.8717948717948718,0.8717948717948718,nan,0.6085959076881409,0.5292763135635752,0.44766759872436523,0.7801255717435116,,,1.0,1.1498642431030273,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__cvae__single_shift__s1,custom_mujoco_action_resampled_v2_ant,cvae,single_shift,1,0.8103448275862069,0.8103448275862069,nan,0.66202312707901,0.43265311633420644,0.010355764999985695,0.8136480363640104,,,1.0,1.5301475988159179,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_diffusion_history_conditioned__no_shift__s1,custom_mujoco_action_resampled_v2_walker2d,inr_diffusion_history_conditioned,no_shift,1,1.0,1.0,nan,0.18672329187393188,0.18450222493650867,0.07566443085670471,0.432114905868719,,,1.0,1.01203815801239,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_fitted_latent__generalization__s0,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_fitted_latent,generalization,0,1.0,1.0,nan,0.5307637453079224,0.6627056083317908,0.49574100971221924,0.7285353425249337,,,1.0,0.8009042607078553,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,generalization,0,1.0,1.0,nan,1.2926284074783325,1.121694062342223,0.9596803188323975,1.1369381722320402,,,1.0,1.1523894534835815,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_diffusion_history_conditioned__novel_generalization__s1,custom_mujoco_action_resampled_v2_hopper,inr_diffusion_history_conditioned,novel_generalization,1,0.5299145299145299,0.7948717948717948,2.4132449626922607,0.9786938428878784,0.8942939447638664,0.720729649066925,0.9892895647321256,,,1.0,1.0943760143051147,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,specialization,0,1.0,1.0,nan,0.5397428274154663,0.5769821017919384,0.3779613971710205,0.7346719182161969,,,1.0,0.9354585276374817,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__cvae__conflation__s1,custom_mujoco_action_resampled_v2_walker2d,cvae,conflation,1,1.0,1.0,nan,0.010868259705603123,0.010858321995128704,0.005893096327781677,0.10425094582594022,,,1.0,1.0009152160415649,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__cvae__novel_generalization__s1,custom_mujoco_action_resampled_v2_halfcheetah,cvae,novel_generalization,1,0.5811965811965812,0.8717948717948718,1.3663156032562256,0.6993933320045471,0.5878108792954759,0.5110188126564026,0.8362973944743264,,,1.0,1.1898271308670043,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_history_conditioned__specialization__s1,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_history_conditioned,specialization,1,1.0,1.0,nan,0.5718213319778442,0.42001354372656874,0.38096293807029724,0.7561886880784744,,,1.0,1.3614354596862792,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_history_conditioned__no_shift__s1,custom_mujoco_action_resampled_v2_ant,inr_transformer_history_conditioned,no_shift,1,1.0,1.0,nan,0.0025294998195022345,0.0025353690428421235,0.0004259513516444713,0.05029413305249664,,,1.0,0.9976850615272522,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v2_ant,inr_transformer_history_conditioned,generalization,0,0.7307692307692307,0.7307692307692307,nan,0.4696730375289917,1.0107805637235836,0.3971156179904938,0.6853269566630162,,,1.0,0.4646637008914947,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v2_hopper,inr_transformer_history_conditioned,specialization,0,1.0,1.0,nan,0.5222506523132324,0.5192586696641103,0.3384903371334076,0.7226691167562319,,,1.0,1.0057620273361205,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_transformer_history_conditioned__new_policy__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_transformer_history_conditioned,new_policy,0,0.6666666666666666,1.0,0.1285575032234192,0.10624866932630539,0.10256840333744913,0.0005205617635510862,0.32595807909347085,,,1.0,1.0358810888061523,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__cvae__novel_generalization__s0,custom_mujoco_action_resampled_v2_walker2d,cvae,novel_generalization,0,0.6495726495726496,0.9743589743589743,1.84394371509552,0.7579800486564636,0.7719566798868991,0.5861700177192688,0.8706204963452582,,,1.0,0.981894539428711,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__cvae__novel_generalization__s0,custom_mujoco_action_resampled_v2_halfcheetah,cvae,novel_generalization,0,0.6666666666666666,1.0,1.2035913467407227,0.7540962100028992,0.6317328659983136,0.5149511694908142,0.8683871314125395,,,1.0,1.1936947570571899,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_fitted_latent__new_policy__s1,custom_mujoco_action_resampled_v2_ant,inr_transformer_fitted_latent,new_policy,1,0.6666666666666666,1.0,0.25893735885620117,0.7934289574623108,0.6762010295386035,0.3123440444469452,0.8907462924213105,,,1.0,1.1733625398406982,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__conflation__s0,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,conflation,0,1.0,1.0,nan,0.32345297932624817,0.323490929735799,0.1284620314836502,0.5687292671616682,,,1.0,0.9998826847801209,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_fitted_latent__specialization__s0,custom_mujoco_action_resampled_v2_ant,inr_transformer_fitted_latent,specialization,0,1.0,1.0,nan,1.8475010395050049,0.7799040550040064,1.4969652891159058,1.3592281042948622,,,1.0,2.3688824640045167,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_fitted_latent__generalization__s1,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_fitted_latent,generalization,1,1.0,1.0,nan,0.655742347240448,0.6977002279790125,0.4639229476451874,0.8097791965964846,,,1.0,0.9398625956306458,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_diffusion_history_conditioned__specialization__s1,custom_mujoco_action_resampled_v2_hopper,inr_diffusion_history_conditioned,specialization,1,1.0,1.0,nan,0.7103940844535828,0.71188199595607,0.5123377442359924,0.8428487909783005,,,1.0,0.997909890247345,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__cvae__new_policy__s1,custom_mujoco_action_resampled_v2_walker2d,cvae,new_policy,1,0.6666666666666666,1.0,0.593041718006134,0.25200581550598145,0.23785681652743404,0.007891089655458927,0.502001808269633,,,1.0,1.0594853626022338,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__cvae__new_policy__s0,custom_mujoco_action_resampled_v2_halfcheetah,cvae,new_policy,0,0.6666666666666666,1.0,0.2116679847240448,0.11095550656318665,0.10711220405718798,0.00826624408364296,0.333099844736059,,,1.0,1.0358810888061523,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_fitted_latent__single_shift__s1,custom_mujoco_action_resampled_v2_ant,inr_transformer_fitted_latent,single_shift,1,1.0,1.0,nan,0.7988817095756531,0.5220945418558679,0.32672417163848877,0.8938018290290377,,,1.0,1.5301475988159179,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_diffusion_history_conditioned__generalization__s1,custom_mujoco_action_resampled_v2_hopper,inr_diffusion_history_conditioned,generalization,1,0.7948717948717948,0.7948717948717948,nan,0.8287485837936401,0.7919571202571893,0.5528896450996399,0.9103562949711723,,,1.0,1.0464563833007812,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__conflation__s1,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,nan,0.3111496567726135,0.3159673046283437,0.11769916862249374,0.5578079031105723,,,1.0,0.9847527013549805,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v2_hopper,inr_transformer_history_conditioned,generalization,0,0.7051282051282052,0.7051282051282052,nan,0.5444756150245667,0.525023044195263,0.3379427492618561,0.7378859092194177,,,1.0,1.037050889564514,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_fitted_latent__new_policy__s1,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_fitted_latent,new_policy,1,0.6666666666666666,1.0,0.24734047055244446,0.4082546830177307,0.3853330092404525,0.29471132159233093,0.6389481066704328,,,1.0,1.0594853626022338,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__cvae__conflation__s1,custom_mujoco_action_resampled_v2_hopper,cvae,conflation,1,1.0,1.0,nan,0.013947739265859127,0.013804270518592312,0.006835354026407003,0.1181005472716326,,,1.0,1.0103930698165893,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__no_shift__s0,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,no_shift,0,1.0,1.0,nan,0.18144509196281433,0.18025682426483147,0.07000914961099625,0.4259637214162896,,,1.0,1.0065920816192626,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__no_shift__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,no_shift,0,1.0,1.0,nan,0.3282219469547272,0.32811941164877895,0.11965645104646683,0.5729065778595382,,,1.0,1.000312493873596,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_diffusion_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v2_humanoid,inr_diffusion_history_conditioned,generalization,0,1.0,1.0,nan,0.4762952923774719,0.5946969141561472,0.4038476347923279,0.6901415017063326,,,1.0,0.8009042607078553,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_transformer_fitted_latent__single_shift__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_transformer_fitted_latent,single_shift,0,1.0,1.0,nan,0.3915189206600189,0.3864996552890849,0.2750703990459442,0.6257147278592848,,,1.0,1.0129864679107665,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_diffusion_history_conditioned__no_shift__s1,custom_mujoco_action_resampled_v2_hopper,inr_diffusion_history_conditioned,no_shift,1,1.0,1.0,nan,0.19551539421081543,0.1934974189526677,0.0549699030816555,0.44217122725344243,,,1.0,1.010428951812744,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_fitted_latent__generalization__s1,custom_mujoco_action_resampled_v2_hopper,inr_transformer_fitted_latent,generalization,1,1.0,1.0,nan,0.5662124752998352,0.5410760394177745,0.3916947543621063,0.7524709132583367,,,1.0,1.0464563833007812,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_diffusion_history_conditioned__novel_generalization__s1,custom_mujoco_action_resampled_v2_walker2d,inr_diffusion_history_conditioned,novel_generalization,1,0.6581196581196581,0.9871794871794872,5.062296390533447,1.0646913051605225,1.0868276743711975,0.850085437297821,1.0318387980496384,,,1.0,0.9796321259269715,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_fitted_latent__novel_generalization__s1,custom_mujoco_action_resampled_v2_hopper,inr_transformer_fitted_latent,novel_generalization,1,0.6666666666666666,1.0,0.2371959686279297,0.7668815851211548,0.7007478006616347,0.5239636301994324,0.875717754257132,,,1.0,1.0943760143051147,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_fitted_latent__no_shift__s0,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_fitted_latent,no_shift,0,1.0,1.0,nan,0.3812723159790039,0.3826953949249741,0.36074545979499817,0.6174725224485733,,,1.0,0.9962814317474366,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__cvae__new_policy__s1,custom_mujoco_action_resampled_v2_ant,cvae,new_policy,1,0.6666666666666666,1.0,2.155076265335083,0.6359155774116516,0.541960013056141,0.010396688245236874,0.7974431499559399,,,1.0,1.1733625398406982,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_diffusion_history_conditioned__generalization__s1,custom_mujoco_action_resampled_v2_humanoid,inr_diffusion_history_conditioned,generalization,1,1.0,1.0,nan,0.4564501941204071,0.5699717838795311,0.38160210847854614,0.6756109783894924,,,1.0,0.8008294568786621,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_diffusion_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v2_hopper,inr_diffusion_history_conditioned,single_shift,0,1.0,1.0,nan,0.38336583971977234,0.3881899868120489,0.14254061877727509,0.6191654380856318,,,1.0,0.9875727163085938,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_diffusion_history_conditioned__no_shift__s0,custom_mujoco_action_resampled_v2_humanoid,inr_diffusion_history_conditioned,no_shift,0,1.0,1.0,nan,0.09655681997537613,0.0969172132476859,0.057911138981580734,0.3107359328680482,,,1.0,0.9962814317474366,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_fitted_latent__conflation__s1,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_fitted_latent,conflation,1,0.6724137931034483,0.6724137931034483,nan,0.0014451625756919384,0.0014438411491108007,0.0009686941630207002,0.038015293970873595,,,1.0,1.0009152160415649,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_history_conditioned__specialization__s1,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_history_conditioned,specialization,1,1.0,1.0,nan,0.750730037689209,0.6460342920554952,0.6176577806472778,0.8664467887234674,,,1.0,1.162059115005493,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__new_policy__s0,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,new_policy,0,0.6666666666666666,1.0,4.310111999511719,0.7000621557235718,0.5944540504587409,0.18863575160503387,0.83669717085907,,,1.0,1.1776556239852904,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__new_policy__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,new_policy,0,0.6666666666666666,1.0,0.08101703226566315,0.41993093490600586,0.40538527003130653,0.1880674958229065,0.6480207827732116,,,1.0,1.0358810888061523,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__cvae__new_policy__s0,custom_mujoco_action_resampled_v2_humanoid,cvae,new_policy,0,0.6666666666666666,1.0,0.3682384490966797,0.4387572109699249,0.4167639538882831,0.0055248551070690155,0.6623875081626501,,,1.0,1.0527714954147338,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_fitted_latent__generalization__s0,custom_mujoco_action_resampled_v2_ant,inr_transformer_fitted_latent,generalization,0,1.0,1.0,nan,0.4209078550338745,0.9058333031530738,0.35029321908950806,0.6487741171115525,,,1.0,0.4646637008914947,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_fitted_latent__single_shift__s1,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_fitted_latent,single_shift,1,1.0,1.0,nan,0.4571392238140106,0.4462966511198612,0.296298086643219,0.6761207168945577,,,1.0,1.024294541908264,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_transformer_history_conditioned,specialization,0,1.0,1.0,nan,0.4208398163318634,0.4498754395822361,0.27627670764923096,0.648721678635656,,,1.0,0.9354585276374817,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__cvae__new_policy__s1,custom_mujoco_action_resampled_v2_halfcheetah,cvae,new_policy,1,0.6666666666666666,1.0,0.23618285357952118,0.11019449681043625,0.1060416346224361,0.006951993331313133,0.3319555645119332,,,1.0,1.0391625629196166,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_diffusion_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v2_humanoid,inr_diffusion_history_conditioned,specialization,0,1.0,1.0,nan,0.6588507294654846,0.48175353178050195,0.5006378889083862,0.8116962051565133,,,1.0,1.3676095472106933,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_fitted_latent__no_shift__s1,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_fitted_latent,no_shift,1,1.0,1.0,nan,0.23413632810115814,0.23135128477862363,0.20372481644153595,0.483876356212161,,,1.0,1.01203815801239,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_fitted_latent__new_policy__s0,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_fitted_latent,new_policy,0,0.6666666666666666,1.0,0.22340121865272522,0.7343413829803467,0.6975315974821836,0.4826212525367737,0.8569372106405152,,,1.0,1.0527714954147338,358,117,117,0
