run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__cvae__specialization__s0,droid_lowdim_full_10x_min200,cvae,specialization,0,0.8333333333333334,0.8333333333333334,nan,0.05909322202205658,0.07304850336253209,0.01485532708466053,0.24309097478527783,,,1.0,0.8089586959609986,156,6,6,6
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_fitted_latent__generalization__s0,droid_lowdim_full_10x_min200,inr_transformer_fitted_latent,generalization,0,0.42424242424242425,0.42424242424242425,nan,0.19706347584724426,0.13233031812219287,0.08505743741989136,0.44391832114392876,,,1.0,1.4891785846481322,32,33,33,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__cvae__new_policy__s0,droid_lowdim_full_10x_min200,cvae,new_policy,0,0.575,0.696969696969697,2.7625882625579834,0.063526950776577,0.06585501846139805,0.019717592746019363,0.25204553314148814,,,1.0,0.9646485911140442,156,40,40,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_diffusion_history_conditioned__novel_generalization__s1,droid_lowdim_full_10x_min200,inr_diffusion_history_conditioned,novel_generalization,1,0.625,0.7575757575757576,4.427628517150879,0.3050941824913025,0.2669345831439001,0.1722494512796402,0.5523533130988738,,,1.0,1.142954872680664,32,40,40,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_fitted_latent__single_shift__s0,droid_lowdim_full_10x_min200,inr_transformer_fitted_latent,single_shift,0,0.8846153846153846,0.8846153846153846,nan,0.07803037762641907,0.0689311376744438,0.025855164974927902,0.2793391802565817,,,1.0,1.1320047841796874,156,26,26,1
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_diffusion_history_conditioned__single_shift__s1,droid_lowdim_full_10x_min200,inr_diffusion_history_conditioned,single_shift,1,0.8846153846153846,0.8846153846153846,nan,0.18792632222175598,0.20355576556905305,0.01635141111910343,0.43350469688546167,,,1.0,0.9232178793678284,156,26,26,1
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_fitted_latent__no_shift__s0,droid_lowdim_full_10x_min200,inr_transformer_fitted_latent,no_shift,0,0.7575757575757576,0.7575757575757576,nan,0.07456554472446442,0.07432064115471906,0.02456766925752163,0.273066923526934,,,1.0,1.0032952295074462,156,33,33,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_infer_latent_maml__new_policy__s0,droid_lowdim_full_10x_min200,inr_transformer_infer_latent_maml,new_policy,0,0.55,0.6666666666666666,0.00010597491200314835,0.07023288309574127,0.07280670260932158,0.02376040443778038,0.26501487334816,,,1.0,0.9646485911140442,156,40,40,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_diffusion_history_conditioned__specialization__s0,droid_lowdim_full_10x_min200,inr_diffusion_history_conditioned,specialization,0,0.8333333333333334,0.8333333333333334,nan,0.17495250701904297,0.21626877601112748,0.0092141879722476,0.4182732444455932,,,1.0,0.8089586959609986,156,6,6,6
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__cvae__specialization__s1,droid_lowdim_full_10x_min200,cvae,specialization,1,0.8333333333333334,0.8333333333333334,nan,0.04559760540723801,0.06005040368960784,0.014329302124679089,0.2135359581130026,,,1.0,0.7593222127685547,156,6,6,6
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_history_conditioned__generalization__s0,droid_lowdim_full_10x_min200,inr_transformer_history_conditioned,generalization,0,0.6363636363636364,0.6363636363636364,nan,0.225673645734787,0.15154236574528088,0.11179804056882858,0.47505120327685413,,,1.0,1.4891785846481322,32,33,33,0
