run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__cvae__novel_generalization__s1,fastf1_stint_full,cvae,novel_generalization,1,0.2222222222222222,0.3333333333333333,5.80267333984375,6.7183518409729,4.7109126240325265,1.1262251138687134,2.591978364294907,,,1.0,1.426125334335327,8,18,18,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_fitted_latent__novel_generalization__s1,droid_lowdim_full,inr_transformer_fitted_latent,novel_generalization,1,0.3076923076923077,0.36363636363636365,0.0008796013426035643,0.24438565969467163,0.18516150641926363,0.15591779351234436,0.4943537798931769,,,1.0,1.3198513255844115,9,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_diffusion_history_conditioned__generalization__s1,fastf1_stint_full,inr_diffusion_history_conditioned,generalization,1,0.25,0.25,nan,1.580098271369934,1.202436086362427,0.8243706822395325,1.2570195986419361,,,1.0,1.3140808807144164,8,12,12,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__specialization__s0,droid_lowdim_full,cvae,specialization,0,1.0,1.0,nan,0.05310999974608421,0.06849386731260866,0.02524961158633232,0.23045606901551588,,,1.0,0.7753978834877014,49,2,2,2
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_history_conditioned__new_policy__s1,droid_lowdim_full,inr_transformer_history_conditioned,new_policy,1,0.6153846153846154,0.7272727272727273,4.9325151443481445,0.09815116226673126,0.11332587522831446,0.042680732905864716,0.3132908588943049,,,1.0,0.8660966621170044,49,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_diffusion_history_conditioned__single_shift__s1,droid_lowdim_full,inr_diffusion_history_conditioned,single_shift,1,0.6666666666666666,0.6666666666666666,nan,0.1943538784980774,0.20452929282146856,0.032701846212148666,0.4408558477530693,,,1.0,0.9502495990524292,49,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__generalization__s1,droid_lowdim_full,cvae,generalization,1,0.45454545454545453,0.45454545454545453,nan,0.20516306161880493,0.14863479161720164,0.1228746548295021,0.45294929254697475,,,1.0,1.3803165422210693,9,11,11,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_history_conditioned__generalization__s1,fastf1_stint_full,inr_transformer_history_conditioned,generalization,1,0.3333333333333333,0.3333333333333333,nan,1.7679996490478516,1.3454268112375676,1.1843793392181396,1.3296614791170915,,,1.0,1.3140808807144164,8,12,12,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__cvae__no_shift__s0,fastf1_stint_full,cvae,no_shift,0,1.0,1.0,nan,0.2900652289390564,0.33184647492256736,0.06266474723815918,0.5385770408577183,,,1.0,0.8740946517715454,52,12,12,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_history_conditioned__conflation__s0,droid_lowdim_full,inr_transformer_history_conditioned,conflation,0,0.5,0.5,nan,0.16711260378360748,0.21014100721313433,0.0917745977640152,0.4087940848197384,,,1.0,0.7952403293380738,25,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_fitted_latent__new_policy__s1,droid_lowdim_full,inr_transformer_fitted_latent,new_policy,1,0.5384615384615384,0.6363636363636364,0.0003369623445905745,0.08892658352851868,0.10267512555833547,0.0420106016099453,0.2982056061319416,,,1.0,0.8660966621170044,49,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_fitted_latent__no_shift__s0,fastf1_stint_full,inr_transformer_fitted_latent,no_shift,0,1.0,1.0,nan,0.2739718556404114,0.31343499824091936,0.05506264045834541,0.5234232089241089,,,1.0,0.8740946517715454,52,12,12,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_history_conditioned__new_policy__s0,droid_lowdim_full,inr_transformer_history_conditioned,new_policy,0,0.5384615384615384,0.6363636363636364,6.791723251342773,0.12199167162179947,0.13954725199626627,0.061766624450683594,0.3492730616892741,,,1.0,0.8741961584815979,49,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__cvae__new_policy__s1,fastf1_stint_full,cvae,new_policy,1,0.6666666666666666,1.0,4.83233642578125,0.511824905872345,0.42475449951435446,0.10275618731975555,0.7154193915965271,,,1.0,1.204989956451416,52,18,18,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_history_conditioned__no_shift__s0,droid_lowdim_full,inr_transformer_history_conditioned,no_shift,0,0.6363636363636364,0.6363636363636364,nan,0.12590603530406952,0.14041817827756697,0.06246880069375038,0.35483240452933484,,,1.0,0.8966505394706726,49,11,11,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_infer_latent_maml__new_policy__s1,droid_lowdim_full,inr_transformer_infer_latent_maml,new_policy,1,0.46153846153846156,0.5454545454545454,8.312027784995735e-05,0.08072888851165771,0.09321002151691901,0.03980544954538345,0.2841282958658953,,,1.0,0.8660966621170044,49,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_fitted_latent__single_shift__s1,droid_lowdim_full,inr_transformer_fitted_latent,single_shift,1,0.16666666666666666,0.16666666666666666,nan,0.12090343236923218,0.12723334215536083,0.06629561632871628,0.3477117087031039,,,1.0,0.9502495990524292,49,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__single_shift__s1,droid_lowdim_full,cvae,single_shift,1,0.16666666666666666,0.16666666666666666,nan,0.07819468528032303,0.08228857487369348,0.04177210107445717,0.2796331262213457,,,1.0,0.9502495990524292,49,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_history_conditioned__new_policy__s0,fastf1_stint_full,inr_transformer_history_conditioned,new_policy,0,0.5,0.75,3.3724372386932373,0.1776643693447113,0.20017104110931236,0.012066367082297802,0.4215025140431683,,,1.0,0.8875627980957032,52,18,18,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__cvae__generalization__s1,fastf1_stint_full,cvae,generalization,1,0.3333333333333333,0.3333333333333333,nan,6.787665367126465,5.165333022299408,0.6915111541748047,2.605314830711725,,,1.0,1.3140808807144164,8,12,12,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_infer_latent_maml__novel_generalization__s0,droid_lowdim_full,inr_transformer_infer_latent_maml,novel_generalization,0,0.6923076923076923,0.8181818181818182,0.0002641285536810756,0.29294952750205994,0.2494630601772363,0.2025001347064972,0.541248120091017,,,1.0,1.1743202672729491,9,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__no_shift__s0,droid_lowdim_full,cvae,no_shift,0,0.8181818181818182,0.8181818181818182,nan,0.09074334800243378,0.10120258005532799,0.04175477847456932,0.30123636567060386,,,1.0,0.8966505394706726,49,11,11,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_fitted_latent__single_shift__s0,fastf1_stint_full,inr_transformer_fitted_latent,single_shift,0,1.0,1.0,nan,0.3335055708885193,0.36663842804225044,0.08163898438215256,0.5774994120243927,,,1.0,0.9096307025680542,52,8,8,1
