run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_history_conditioned_shuffle__generalization__s0,fastf1_stint_full_uncapped,inr_transformer_history_conditioned_shuffle,generalization,0,0.5555555555555556,0.5555555555555556,0.3333333333333333,1.0,nan,0.7152010202407837,0.5090367127714667,0.0840863287448883,0.8456955836710889,,,1.0,1.4050087199935912,18,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__state_action_bem__single_shift__s1,fastf1_stint_full_uncapped,state_action_bem,single_shift,1,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,nan,0.23043549060821533,0.32438167141193697,0.06222052499651909,0.48003696795998463,,,1.0,0.7103838191757202,42,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_history_conditioned_shuffle__single_shift__s1,fastf1_stint_full_uncapped,inr_transformer_history_conditioned_shuffle,single_shift,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,nan,0.2625015377998352,0.36952071642682355,0.03529566526412964,0.5123490390347534,,,1.0,0.7103838191757202,42,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_fitted_latent_shuffle__generalization__s1,fastf1_stint_full_uncapped,inr_transformer_fitted_latent_shuffle,generalization,1,0.7777777777777778,0.7777777777777778,1.0,1.0,nan,0.25601181387901306,0.3302323372544366,0.05001942068338394,0.5059761001065298,,,1.0,0.7752475605735779,18,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__state_action_bem__novel_generalization__s0,fastf1_stint_full_uncapped,state_action_bem,novel_generalization,0,0.2857142857142857,0.4444444444444444,0.2857142857142857,0.7142857142857143,0.30645623803138733,0.1975192427635193,0.14981838110094986,0.07964341342449188,0.4444313701388768,,,1.0,1.3183912502059936,18,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__cvae_rnn__new_policy__s1,fastf1_stint_full_uncapped,cvae_rnn,new_policy,1,0.35714285714285715,0.5555555555555556,0.21428571428571427,0.8571428571428571,4.52536678314209,0.23895809054374695,0.2797499157463128,0.027819307520985603,0.488833397533093,,,1.0,0.8541846738586426,42,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_diffusion_history_conditioned_shuffle__specialization__s1,fastf1_stint_full_uncapped,inr_diffusion_history_conditioned_shuffle,specialization,1,0.25,0.25,0.5,0.75,nan,1.2833702564239502,1.1660148896875742,0.22268548607826233,1.132859327729595,,,1.0,1.1006465421447753,42,4,4,4
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__vqvae__conflation__s0,fastf1_stint_full_uncapped,vqvae,conflation,0,1.0,1.0,0.6666666666666666,0.8333333333333334,nan,0.6016807556152344,0.35415702351121475,0.08679941296577454,0.7756808336005437,,,1.0,1.6989095674285888,32,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__state_action_bem__novel_generalization__s1,fastf1_stint_full_uncapped,state_action_bem,novel_generalization,1,0.21428571428571427,0.3333333333333333,0.35714285714285715,0.9285714285714286,0.364411324262619,0.1962391883134842,0.1873265608003941,0.07550890743732452,0.4429889257233009,,,1.0,1.0475780235061645,18,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_history_conditioned_shuffle__novel_generalization__s0,fastf1_stint_full_uncapped,inr_transformer_history_conditioned_shuffle,novel_generalization,0,0.35714285714285715,0.5555555555555556,0.2857142857142857,1.0,3.5343048572540283,0.6622834205627441,0.5023420934106358,0.09467480331659317,0.8138079752390881,,,1.0,1.3183912502059936,18,14,14,0
