run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__cvae__new_policy__s0,lichess_full_2Xepisode,cvae,new_policy,0,0.650904033379694,0.970954356846473,0.6425591098748261,0.9624478442280946,6.198726654052734,nan,nan,nan,,0.14708734501627763,4.909778480558851,1.0,,2244,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__cvae__single_shift__s0,lichess_full_2Xepisode,cvae,single_shift,0,0.9248554913294798,0.9248554913294798,0.8728323699421965,0.976878612716763,nan,nan,nan,nan,,0.15551731555173157,4.912110488310658,1.0,,2244,346,346,103
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_diffusion_history_conditioned__specialization__s0,lichess_full_2Xepisode,inr_diffusion_history_conditioned,specialization,0,0.5797101449275363,0.5797101449275363,0.5555555555555556,0.961352657004831,nan,nan,nan,nan,,0.0007652085193215151,0.0,1.0,,2244,207,207,207
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__cvae__novel_generalization__s0,lichess_full_2Xepisode_all_policies,cvae,novel_generalization,0,0.4728789986091794,0.7053941908713693,0.39221140472878996,0.8803894297635605,3.8661603927612305,,,,,,,,,962,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_history_conditioned__generalization__s0,lichess_full_2Xepisode_all_policies,inr_transformer_history_conditioned,generalization,0,0.4506258692628651,0.4506258692628651,0.4019471488178025,0.8734353268428373,nan,,,,,,,,,1438,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_diffusion_history_conditioned__new_policy__s0,lichess_full_2Xepisode_all_policies,inr_diffusion_history_conditioned,new_policy,0,0.45897079276773295,0.6846473029045643,0.41168289290681503,0.9068150208623088,1.521089792251587,,,,,,,,,2244,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_history_conditioned__conflation__s0,lichess_full_2Xepisode_all_policies,inr_transformer_history_conditioned,conflation,0,0.6875,0.6875,0.546875,0.8258928571428571,nan,,,,,,,,,2084,448,448,205
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_fitted_latent__conflation__s0,lichess_full_2Xepisode_all_policies,inr_transformer_fitted_latent,conflation,0,0.26339285714285715,0.26339285714285715,0.5647321428571429,0.6696428571428571,nan,,,,,,,,,2084,448,448,205
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__cvae__generalization__s0,lichess_full_2Xepisode_all_policies,cvae,generalization,0,0.5118219749652295,0.5118219749652295,0.3894297635605007,0.8734353268428373,nan,,,,,,,,,1438,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_fitted_latent__new_policy__s0,lichess_full_2Xepisode_all_policies,inr_transformer_fitted_latent,new_policy,0,0.4381084840055633,0.6535269709543569,0.34909596662030595,0.866481223922114,0.00608582841232419,,,,,,,,,2244,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_fitted_latent__no_shift__s0,lichess_full_2Xepisode_all_policies,inr_transformer_fitted_latent,no_shift,0,0.3741307371349096,0.3741307371349096,0.3532684283727399,0.8595271210013908,nan,,,,,,,,,3354,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_fitted_latent__single_shift__s0,lichess_full_2Xepisode_all_policies,inr_transformer_fitted_latent,single_shift,0,0.25669642857142855,0.25669642857142855,0.5669642857142857,0.6540178571428571,nan,,,,,,,,,3354,448,448,205
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_diffusion_history_conditioned__single_shift__s0,lichess_full_2Xepisode_all_policies,inr_diffusion_history_conditioned,single_shift,0,0.5424107142857143,0.5424107142857143,0.7075892857142857,0.9196428571428571,nan,,,,,,,,,3354,448,448,205
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_diffusion_history_conditioned__novel_generalization__s0,lichess_full_2Xepisode_all_policies,inr_diffusion_history_conditioned,novel_generalization,0,0.3657858136300417,0.5456431535269709,0.4283727399165508,0.9095966620305981,2.3358185291290283,,,,,,,,,962,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__cvae__no_shift__s0,lichess_full_2Xepisode_all_policies,cvae,no_shift,0,0.7649513212795549,0.7649513212795549,0.6425591098748261,0.9596662030598053,nan,,,,,,,,,3354,719,719,0
