run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_infer_latent_maml__novel_generalization__s1,droid_lowdim_full_10x,inr_transformer_infer_latent_maml,novel_generalization,1,0.391304347826087,0.5056179775280899,7.389405072899535e-05,0.1340916007757187,0.1169982808230361,0.057376597076654434,0.36618520010469935,,,1.0,1.1460988984832763,76,115,115,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_infer_latent_maml__generalization__s0,droid_lowdim_full_10x,inr_transformer_infer_latent_maml,generalization,0,0.47191011235955055,0.47191011235955055,nan,0.16074705123901367,0.12093673163109209,0.06532318890094757,0.400932726575187,,,1.0,1.3291830287704467,76,89,89,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_diffusion_history_conditioned__conflation__s0,droid_lowdim_full_10x,inr_diffusion_history_conditioned,conflation,0,0.9318181818181818,0.9318181818181818,nan,0.30236005783081055,0.26844075218636654,0.03530142828822136,0.5498727651291802,,,1.0,1.126356767250061,202,44,44,3
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_fitted_latent__generalization__s1,droid_lowdim_full_10x,inr_transformer_fitted_latent,generalization,1,0.48314606741573035,0.48314606741573035,nan,0.13907769322395325,0.11912548703525502,0.057841990143060684,0.3729312178189877,,,1.0,1.1674889789352416,76,89,89,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__cvae__single_shift__s1,droid_lowdim_full_10x,cvae,single_shift,1,0.75,0.75,nan,0.07607177644968033,0.08186856534044444,0.024661721661686897,0.2758111245937704,,,1.0,0.9291939602622986,411,44,44,3
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_infer_latent_maml__novel_generalization__s0,droid_lowdim_full_10x,inr_transformer_infer_latent_maml,novel_generalization,0,0.3739130434782609,0.48314606741573035,0.00010775770351756364,0.15542322397232056,0.11923126410019579,0.06314793974161148,0.39423752227853776,,,1.0,1.303544210029602,76,115,115,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_history_conditioned__conflation__s1,droid_lowdim_full_10x,inr_transformer_history_conditioned,conflation,1,0.9545454545454546,0.9545454545454546,nan,0.01540543045848608,0.01879064564349143,0.001782523817382753,0.1241186144721495,,,1.0,0.8198457227478028,202,44,44,3
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_history_conditioned__new_policy__s0,droid_lowdim_full_10x,inr_transformer_history_conditioned,new_policy,0,0.6260869565217392,0.8089887640449438,3.6994593143463135,0.01809821091592312,0.017178554425829946,0.0010404818458482623,0.13452959122781544,,,1.0,1.053535150123596,411,115,115,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_fitted_latent__single_shift__s0,droid_lowdim_full_10x,inr_transformer_fitted_latent,single_shift,0,0.6363636363636364,0.6363636363636364,nan,0.08867158740758896,0.07047703889378035,0.028442997485399246,0.2977777483419286,,,1.0,1.2581627832183837,411,44,44,3
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_history_conditioned__no_shift__s1,droid_lowdim_full_10x,inr_transformer_history_conditioned,no_shift,1,0.7865168539325843,0.7865168539325843,nan,0.014653323218226433,0.01691952420065795,0.0010198120726272464,0.12105091167862567,,,1.0,0.8660600052604676,411,89,89,0
