run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_infer_latent_maml__new_policy__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_infer_latent_maml,new_policy,1,0.5777777777777777,0.8666666666666667,0.4666666666666667,0.8888888888888888,0.000929060101043433,0.06381133198738098,0.06309045180882475,0.020736554637551308,0.2526090496941489,,,1.0,1.0114261375198363,148,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__no_shift__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,no_shift,1,0.9,0.9,0.7,0.9666666666666667,nan,0.01712299883365631,0.01637395561224564,0.0024185706861317158,0.13085487699606885,,,1.0,1.045746015144348,148,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__conflation__s1,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,conflation,1,0.9375,0.9375,0.9375,0.9375,nan,0.20211587846279144,0.18272240749755772,0.01732214353978634,0.4495729957001326,,,1.0,1.1061362491378783,82,16,16,1
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__conflation__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,conflation,1,0.9375,0.9375,0.9375,0.9375,nan,0.04199408367276192,0.03796465734261224,0.010380676947534084,0.20492458045037426,,,1.0,1.1061362491378783,82,16,16,1
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__new_policy__s0,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,new_policy,0,0.6,0.9,0.4222222222222222,0.8888888888888888,4.293498516082764,0.017022879794239998,0.01919500028203678,0.002180380979552865,0.13047175860790716,,,1.0,0.8868392573127747,148,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__single_shift__s1,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,single_shift,1,0.8125,0.8125,0.9375,0.9375,nan,0.27578505873680115,0.21350523867117716,0.03584680333733559,0.5251524147681329,,,1.0,1.2917016015777587,148,16,16,1
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__new_policy__s0,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,new_policy,0,0.6,0.9,0.4888888888888889,0.9333333333333333,1.1674659252166748,0.19117939472198486,0.21557389701182206,0.014074154198169708,0.4372406599596895,,,1.0,0.8868392573127747,148,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__conflation__s0,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,conflation,0,0.9375,0.9375,0.875,0.9375,nan,0.1537274420261383,0.178869247377852,0.014070838689804077,0.3920809126011343,,,1.0,0.8594403134117127,82,16,16,1
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__single_shift__s0,droid_lowdim_full_balanced_min300_remove,cvae,single_shift,0,0.6875,0.6875,0.8125,0.9375,nan,0.06040509417653084,0.056819102841359985,0.022020112723112106,0.24577447828554297,,,1.0,1.0631124244461059,148,16,16,1
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__new_policy__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_fitted_latent,new_policy,1,0.5111111111111111,0.7666666666666667,0.6,0.8222222222222222,0.000746699224691838,0.0667036920785904,0.06595013674667091,0.027446025982499123,0.25827057919668356,,,1.0,1.0114261375198363,148,45,45,0
