run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__vqvae__single_shift__s0,custom_mujoco_walker2d,vqvae,single_shift,0,1.0,1.0,1.0,1.0,nan,0.20414894819259644,0.18991156254239375,0.07749385386705399,0.45182844995926985,,,1.0,1.0749685035476684,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__state_action_bem__novel_generalization__s0,custom_mujoco_walker2d,state_action_bem,novel_generalization,0,0.5691056910569106,0.8536585365853658,0.926829268292683,0.983739837398374,0.2636750042438507,0.5061287879943848,0.5958103656000641,0.33236971497535706,0.7114272893236419,,,1.0,0.8494796620140076,160,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_ant__state_action_bem__specialization__s1,custom_mujoco_ant,state_action_bem,specialization,1,0.8333333333333334,0.8333333333333334,0.9444444444444444,1.0,nan,1.5118681192398071,1.306663272086677,1.1525472402572632,1.229580464727627,,,1.0,1.1570449338684081,376,36,36,36
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__cvae_rnn__new_policy__s1,custom_mujoco_walker2d,cvae_rnn,new_policy,1,0.6666666666666666,1.0,0.983739837398374,1.0,1.5113533735275269,0.4362162947654724,0.39968042414607696,0.12535005807876587,0.6604667249494651,,,1.0,1.0914127097854613,376,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__vqvae__single_shift__s1,custom_mujoco_humanoid,vqvae,single_shift,1,0.9661016949152542,0.9661016949152542,0.9830508474576272,0.9830508474576272,nan,9658089472.0,8652366640.68926,0.05896089971065521,98275.57922495293,,,1.0,1.1162367330322265,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_ant__inr_transformer_fitted_latent_shuffle__new_policy__s1,custom_mujoco_ant,inr_transformer_fitted_latent_shuffle,new_policy,1,0.6666666666666666,1.0,0.991869918699187,0.991869918699187,0.0032169739715754986,0.8615675568580627,0.7835034323653104,0.22891591489315033,0.928206634784552,,,1.0,1.0996346936950683,376,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_hopper__cvae_rnn__single_shift__s1,custom_mujoco_hopper,cvae_rnn,single_shift,1,1.0,1.0,1.0,1.0,nan,0.21816904842853546,0.20867644142137953,0.07593721896409988,0.4670856970926593,,,1.0,1.0454895959625243,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_ant__state_action_bem__no_shift__s0,custom_mujoco_ant,state_action_bem,no_shift,0,1.0,1.0,1.0,1.0,nan,1.1400102376937866,1.156162063973582,0.6898261308670044,1.0677126194317395,,,1.0,0.986029790473938,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_ant__inr_transformer_history_conditioned_shuffle__no_shift__s1,custom_mujoco_ant,inr_transformer_history_conditioned_shuffle,no_shift,1,1.0,1.0,1.0,1.0,nan,0.09953147917985916,0.10075819590948736,0.03984459862112999,0.31548609982035525,,,1.0,0.9878251419792176,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_ant__vqvae__single_shift__s0,custom_mujoco_ant,vqvae,single_shift,0,1.0,1.0,1.0,1.0,nan,0.1384585052728653,0.1399639617119083,0.07177533954381943,0.3721001280204903,,,1.0,0.989243970943451,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__state_action_bem__new_policy__s0,custom_mujoco_walker2d,state_action_bem,new_policy,0,0.6666666666666666,1.0,0.9512195121951219,0.983739837398374,0.2559674084186554,0.5897654294967651,0.5242340825985502,0.3287939727306366,0.7679618672152707,,,1.0,1.1250039802322387,376,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__inr_transformer_history_conditioned_shuffle__novel_generalization__s1,custom_mujoco_walker2d,inr_transformer_history_conditioned_shuffle,novel_generalization,1,0.6422764227642277,0.9634146341463414,0.943089430894309,1.0,3.107198715209961,0.45145735144615173,0.5244113277666997,0.28062954545021057,0.6719057608371517,,,1.0,0.8608840571174622,160,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__vqvae__generalization__s0,custom_mujoco_humanoid,vqvae,generalization,0,1.0,1.0,1.0,1.0,nan,0.14327843487262726,0.20708416343302588,0.10973133891820908,0.37852137967706295,,,1.0,0.6918850408325196,160,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__cvae_rnn__no_shift__s1,custom_mujoco_walker2d,cvae_rnn,no_shift,1,1.0,1.0,1.0,1.0,nan,0.16897328197956085,0.16937753576168862,0.06546048820018768,0.41106359846082313,,,1.0,0.9976132975349427,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__cvae_rnn__no_shift__s1,custom_mujoco_humanoid,cvae_rnn,no_shift,1,1.0,1.0,1.0,1.0,nan,0.14528439939022064,0.14482672299377145,0.06802522391080856,0.3811619070555459,,,1.0,1.0031601653823852,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_ant__state_action_bem__generalization__s0,custom_mujoco_ant,state_action_bem,generalization,0,0.9146341463414634,0.9146341463414634,0.9878048780487805,0.9878048780487805,nan,1.1814931631088257,1.1788104831910966,0.7262452244758606,1.08696511586565,,,1.0,1.002275751663208,160,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__inr_transformer_fitted_latent_shuffle__novel_generalization__s1,custom_mujoco_walker2d,inr_transformer_fitted_latent_shuffle,novel_generalization,1,0.6260162601626016,0.9390243902439024,0.9105691056910569,0.975609756097561,0.0033467160537838936,0.47842466831207275,0.5557364715453137,0.3138819634914398,0.6916824909682713,,,1.0,0.8608840571174622,160,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__inr_transformer_fitted_latent_shuffle__specialization__s0,custom_mujoco_walker2d,inr_transformer_fitted_latent_shuffle,specialization,0,0.9444444444444444,0.9444444444444444,1.0,1.0,nan,0.5344582200050354,0.39839885016377824,0.26692283153533936,0.7310664949271273,,,1.0,1.3415154681930541,376,36,36,36
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_halfcheetah__inr_transformer_fitted_latent_shuffle__single_shift__s1,custom_mujoco_halfcheetah,inr_transformer_fitted_latent_shuffle,single_shift,1,1.0,1.0,1.0,1.0,nan,0.019757162779569626,0.019535470844662443,0.003600113792344928,0.14056017494144502,,,1.0,1.0113481746444701,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__inr_transformer_history_conditioned_shuffle__generalization__s0,custom_mujoco_humanoid,inr_transformer_history_conditioned_shuffle,generalization,0,1.0,1.0,1.0,1.0,nan,0.13284532725811005,0.19200491327036381,0.0905318632721901,0.3644795292716863,,,1.0,0.6918850408325196,160,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__inr_transformer_history_conditioned_shuffle__new_policy__s0,custom_mujoco_walker2d,inr_transformer_history_conditioned_shuffle,new_policy,0,0.6666666666666666,1.0,0.975609756097561,1.0,1.5102028846740723,0.4577595591545105,0.40689594632368636,0.07710620015859604,0.6765793073650055,,,1.0,1.1250039802322387,376,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__inr_transformer_history_conditioned_shuffle__new_policy__s1,custom_mujoco_walker2d,inr_transformer_history_conditioned_shuffle,new_policy,1,0.6666666666666666,1.0,0.959349593495935,0.991869918699187,1.6490176916122437,0.4255586564540863,0.38991543037623067,0.09708613157272339,0.6523485697493988,,,1.0,1.0914127097854613,376,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_hopper__inr_diffusion_history_conditioned_shuffle__novel_generalization__s1,custom_mujoco_hopper,inr_diffusion_history_conditioned_shuffle,novel_generalization,1,0.6504065040650406,0.975609756097561,0.926829268292683,0.991869918699187,3.0712497234344482,1.6442660093307495,1.3756228893871918,1.0729570388793945,1.2822893625585254,,,1.0,1.1952883468399047,160,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__inr_transformer_history_conditioned_shuffle__no_shift__s0,custom_mujoco_humanoid,inr_transformer_history_conditioned_shuffle,no_shift,0,1.0,1.0,1.0,1.0,nan,0.1073916107416153,0.10808208008650239,0.04402864724397659,0.3277065924598028,,,1.0,0.9936116204986573,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__inr_diffusion_history_conditioned_shuffle__generalization__s0,custom_mujoco_humanoid,inr_diffusion_history_conditioned_shuffle,generalization,0,1.0,1.0,1.0,1.0,nan,0.7011931538581848,1.0134532653205872,0.6209983229637146,0.8373727687584454,,,1.0,0.6918850408325196,160,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_hopper__inr_transformer_fitted_latent_shuffle__single_shift__s1,custom_mujoco_hopper,inr_transformer_fitted_latent_shuffle,single_shift,1,1.0,1.0,0.9661016949152542,1.0,nan,0.10329172760248184,0.09879747058351822,0.04747243598103523,0.321390304151326,,,1.0,1.0454895959625243,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_halfcheetah__inr_transformer_fitted_latent_shuffle__conflation__s1,custom_mujoco_halfcheetah,inr_transformer_fitted_latent_shuffle,conflation,1,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9830508474576272,nan,0.018081728368997574,0.018107142174886084,0.0021519761066883802,0.13446831734277623,,,1.0,0.9985964761505127,268,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__inr_transformer_history_conditioned_shuffle__new_policy__s1,custom_mujoco_humanoid,inr_transformer_history_conditioned_shuffle,new_policy,1,0.6666666666666666,1.0,1.0,1.0,1.629594326019287,0.7680066227912903,0.6093405322812926,0.098326176404953,0.8763598705961441,,,1.0,1.2603898511657714,376,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_ant__cvae_rnn__new_policy__s0,custom_mujoco_ant,cvae_rnn,new_policy,0,0.6666666666666666,1.0,1.0,1.0,0.7600168585777283,1.0259202718734741,0.9343597237692333,0.14363150298595428,1.0128772244815627,,,1.0,1.0979928241500854,376,123,123,0
