run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/custom_mujoco_suite/custom_mujoco_ant__inr_transformer_fitted_latent__single_shift__s0,custom_mujoco_ant,inr_transformer_fitted_latent,single_shift,0,0.3275862068965517,0.3275862068965517,nan,0.22575563192367554,0.22485591457444448,0.1448330283164978,0.4751374873904137,,,1.0,1.0040013061294555,358,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_diffusion_history_conditioned__conflation__s1,custom_mujoco_halfcheetah,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,nan,0.588476836681366,0.5838880384296092,0.27403056621551514,0.767122439172109,,,1.0,1.0078590379486083,269,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_ant__inr_transformer_history_conditioned__specialization__s1,custom_mujoco_ant,inr_transformer_history_conditioned,specialization,1,1.0,1.0,nan,0.10614088177680969,0.10713453249915786,0.05269252136349678,0.3257926975498525,,,1.0,0.9907252059707642,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_diffusion_history_conditioned__conflation__s0,custom_mujoco_hopper,inr_diffusion_history_conditioned,conflation,0,1.0,1.0,nan,0.8010547757148743,0.8202094144919599,0.32783350348472595,0.895016634323002,,,1.0,0.9766466484794617,269,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_walker2d__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_walker2d,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,nan,0.6836084127426147,0.6481113298315553,0.3675796687602997,0.8268061518533922,,,1.0,1.0547700391540527,358,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_ant__cvae__specialization__s1,custom_mujoco_ant,cvae,specialization,1,1.0,1.0,nan,0.20017607510089874,0.20205004767669738,0.12154383212327957,0.44741041013916827,,,1.0,0.9907252059707642,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_transformer_fitted_latent__generalization__s0,custom_mujoco_halfcheetah,inr_transformer_fitted_latent,generalization,0,0.5,0.5,nan,0.0661800429224968,0.06606342133094756,0.017055392265319824,0.25725482098980534,,,1.0,1.0017652974853515,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_transformer_fitted_latent__novel_generalization__s1,custom_mujoco_halfcheetah,inr_transformer_fitted_latent,novel_generalization,1,0.3333333333333333,0.5,0.06101832538843155,0.23317040503025055,0.23130979246553893,0.04052035138010979,0.48287721527345906,,,1.0,1.008043812347412,180,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_transformer_fitted_latent__novel_generalization__s1,custom_mujoco_hopper,inr_transformer_fitted_latent,novel_generalization,1,0.3333333333333333,0.5,0.0439690537750721,0.7703219056129456,0.6243317255031324,0.19320835173130035,0.8776798423189094,,,1.0,1.2338343129882812,180,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_walker2d__inr_transformer_history_conditioned__single_shift__s1,custom_mujoco_walker2d,inr_transformer_history_conditioned,single_shift,1,0.9827586206896551,0.9827586206896551,nan,0.1167273074388504,0.1106661197283041,0.03381981700658798,0.34165378300093563,,,1.0,1.0547700391540527,358,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_transformer_history_conditioned__new_policy__s1,custom_mujoco_humanoid,inr_transformer_history_conditioned,new_policy,1,0.6666666666666666,1.0,3.6764299869537354,0.5729008316993713,0.4971533566106865,0.17397275567054749,0.7569021282169652,,,1.0,1.1523623929748534,358,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_ant__inr_transformer_fitted_latent__no_shift__s1,custom_mujoco_ant,inr_transformer_fitted_latent,no_shift,1,0.6794871794871795,0.6794871794871795,nan,0.22936370968818665,0.22766976130528468,0.1300809681415558,0.4789193143820644,,,1.0,1.007440374923706,358,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_ant__inr_transformer_fitted_latent__novel_generalization__s1,custom_mujoco_ant,inr_transformer_fitted_latent,novel_generalization,1,0.6581196581196581,0.9871794871794872,0.2178165167570114,0.8717560172080994,0.7604993154987397,0.2918315529823303,0.9336787548231454,,,1.0,1.14629428250885,180,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_diffusion_history_conditioned__generalization__s1,custom_mujoco_humanoid,inr_diffusion_history_conditioned,generalization,1,0.9871794871794872,0.9871794871794872,nan,0.910119891166687,0.9081212178674414,0.7362814545631409,0.9540020393933585,,,1.0,1.00220088822937,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_diffusion_history_conditioned__specialization__s0,custom_mujoco_hopper,inr_diffusion_history_conditioned,specialization,0,1.0,1.0,nan,0.7935981750488281,0.8221861471560067,0.30342790484428406,0.8908412737681322,,,1.0,0.9652293191680908,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_walker2d__inr_transformer_fitted_latent__new_policy__s0,custom_mujoco_walker2d,inr_transformer_fitted_latent,new_policy,0,0.3333333333333333,0.5,0.12173229455947876,0.5171870589256287,0.45321517652618937,0.12613897025585175,0.7191571865215759,,,1.0,1.1411512361297607,358,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_ant__cvae__generalization__s1,custom_mujoco_ant,cvae,generalization,1,0.9871794871794872,0.9871794871794872,nan,139201920.0,136505363.33583623,0.15789249539375305,11798.386330341958,,,1.0,1.0197542176971435,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_walker2d__inr_transformer_history_conditioned__novel_generalization__s1,custom_mujoco_walker2d,inr_transformer_history_conditioned,novel_generalization,1,0.6581196581196581,0.9871794871794872,5.617088317871094,0.3386511206626892,0.31979800119439017,0.11299595236778259,0.5819373855172816,,,1.0,1.0589532123336791,180,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_walker2d__inr_transformer_history_conditioned__no_shift__s0,custom_mujoco_walker2d,inr_transformer_history_conditioned,no_shift,0,0.9871794871794872,0.9871794871794872,nan,0.1259375512599945,0.119994814134928,0.030791407451033592,0.3548768113867043,,,1.0,1.0495249496231078,358,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_transformer_history_conditioned__single_shift__s1,custom_mujoco_humanoid,inr_transformer_history_conditioned,single_shift,1,1.0,1.0,nan,0.187240332365036,0.17790761664525462,0.07999926060438156,0.4327127596512911,,,1.0,1.0524582134017944,358,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_transformer_history_conditioned__specialization__s1,custom_mujoco_hopper,inr_transformer_history_conditioned,specialization,1,1.0,1.0,nan,0.1551937460899353,0.15978779042896502,0.04041086509823799,0.3939463746373804,,,1.0,0.9712490902671814,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_ant__inr_transformer_history_conditioned__new_policy__s1,custom_mujoco_ant,inr_transformer_history_conditioned,new_policy,1,0.6666666666666666,1.0,6.539417266845703,0.9051958322525024,0.8005003607964885,0.10355642437934875,0.9514178011013366,,,1.0,1.1307875381240844,358,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_ant__cvae__generalization__s0,custom_mujoco_ant,cvae,generalization,0,1.0,1.0,nan,0.24399138987064362,0.24252988636436787,0.15117183327674866,0.49395484598356115,,,1.0,1.0060260759124755,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_halfcheetah,inr_transformer_history_conditioned,specialization,0,0.9736842105263158,0.9736842105263158,nan,0.14400862157344818,0.13953978965551347,0.007997618056833744,0.379484678970638,,,1.0,1.0320255027542113,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_transformer_history_conditioned__new_policy__s0,custom_mujoco_humanoid,inr_transformer_history_conditioned,new_policy,0,0.6666666666666666,1.0,4.621843338012695,0.5875896215438843,0.5000221964688826,0.1948825865983963,0.7665439462574107,,,1.0,1.1751270757446288,358,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_transformer_fitted_latent__novel_generalization__s1,custom_mujoco_humanoid,inr_transformer_fitted_latent,novel_generalization,1,0.3333333333333333,0.5,0.04717515408992767,0.5911794900894165,0.5231469750943563,0.27030956745147705,0.7688819740957753,,,1.0,1.1300447450408935,180,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_transformer_history_conditioned__single_shift__s0,custom_mujoco_hopper,inr_transformer_history_conditioned,single_shift,0,1.0,1.0,nan,0.11236356943845749,0.10610894133476684,0.04080265015363693,0.3352067562541923,,,1.0,1.0589453445205688,358,58,58,19
